# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     73   1.358900e+01   1.783352e-01   1.332116e+00   -1.755081e-04   3.111294e-01         -1.750509e+03   1.918536e-02   1.918536e-02   1.918536e-02   -3.970390e-13   -3.670253e-13   -3.507321e-13   -4.552021e-16   -4.277227e-16   -2.628463e-17         -2.377427e-02   9.997943e-07   9.201681e-05   9.997943e-07   -6.276592e-16   -1.313726e-02   -1.061452e-15   2.514215e-16   -3.985631e-18   2.453730e-16         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -5.502745e+01   7.640924e-12   7.640924e-12   7.640924e-12   -2.018024e-05   -2.018024e-05   -2.018024e-05   7.491553e-12   7.491553e-12   7.491553e-12         -5.335657e+00   2.892154e-04   1.511355e-03   4.019351e-03   -2.657693e-02   1.457669e-01   -1.722864e-01   -7.239381e-04   8.555762e-04   -4.692190e-03         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     74   1.387031e+01   1.855426e-01   1.306961e+00   -1.716321e-04   3.108839e-01         -2.753838e+03   5.741185e-02   5.741185e-02   5.741185e-02   -5.635294e-13   -5.210817e-13   -4.391138e-13   -2.465447e-15   -2.202352e-15   -8.486907e-18         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.897909e+01   6.200459e-05   2.665668e-02   2.665668e-02   1.429407e-16   -1.172357e+00   -1.172357e+00   -8.221692e-18   -8.486907e-18   2.816402e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -4.886130e+01   6.907982e-12   6.907982e-12   6.907982e-12   -1.805632e-05   -1.805632e-05   -1.805632e-05   6.757678e-12   6.757678e-12   6.757678e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     75   1.415704e+01   1.930416e-01   1.282405e+00   -1.659754e-04   3.104871e-01         -5.205859e+03   2.318728e-01   2.318728e-01   2.318728e-01   1.199216e-13   -3.997387e-14   1.274167e-13   -1.159754e-14   -1.120568e-14   2.411444e-16         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -1.162996e+02   2.639741e-04   8.700337e-02   8.700337e-02   2.966811e-15   -2.211081e+00   -2.211081e+00   -5.445766e-17   -4.185881e-17   4.073486e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -4.338599e+01   6.357911e-12   6.357911e-12   6.357911e-12   -1.629916e-05   -1.629916e-05   -1.629916e-05   6.203785e-12   6.203785e-12   6.203785e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     76   1.444926e+01   2.008442e-01   1.258448e+00   -1.561732e-04   3.097191e-01         -1.738022e+04   2.962316e+00   2.962316e+00   2.962316e+00   1.098497e-11   1.057559e-11   1.153080e-11   -1.727929e-13   -1.715081e-13   7.279996e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -5.834909e+01   2.196867e-04   4.584979e-02   4.584979e-02   1.216006e-15   -1.532166e+00   -1.532166e+00   -3.617415e-17   -3.157397e-17   4.280131e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.852417e+01   6.033268e-12   6.033268e-12   6.033268e-12   -1.493774e-05   -1.493774e-05   -1.493774e-05   5.869697e-12   5.869697e-12   5.869697e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     77   1.474704e+01   2.089627e-01   1.235089e+00   -1.360641e-04   3.076856e-01         -1.777802e+06   9.793688e+03   9.793688e+03   9.793688e+03   2.971981e-10   2.673852e-10   2.757701e-10   -4.209982e-12   -3.285246e-12   -1.095082e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -2.563227e+01   5.819701e-05   1.906708e-02   1.906708e-02   8.387403e-16   -9.851299e-01   -9.851299e-01   -2.599275e-17   -3.267660e-17   3.582949e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.420731e+01   6.127306e-12   6.127306e-12   6.127306e-12   -1.416013e-05   -1.416013e-05   -1.416013e-05   5.939395e-12   5.939395e-12   5.939395e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     78   1.505045e+01   2.174098e-01   1.212329e+00   -5.717149e-03   3.996160e-01         -1.235510e+04   9.509986e+01   9.509986e+01   9.509986e+01   1.676510e-11   1.289217e-11   1.314995e-11   -1.350463e-13   -1.323453e-13   -5.942036e-14         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -1.508099e+01   1.114884e-04   1.047241e-02   1.047241e-02   -5.095452e-16   -3.983283e-01   -3.983283e-01   -1.401237e-17   -8.901976e-18   1.138801e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.037477e+01   7.175096e-12   7.175096e-12   7.175096e-12   -1.441064e-05   -1.441064e-05   -1.441064e-05   6.921766e-12   6.921766e-12   6.921766e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     79   1.535956e+01   2.261992e-01   1.190171e+00   -1.015929e-02   3.868319e-01         -1.440304e+04   8.082368e+01   8.082368e+01   8.082368e+01   -6.276360e-12   -5.661446e-12   -6.488399e-12   -9.232895e-14   -8.933126e-14   -7.794002e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -7.311702e-01   8.094531e-06   6.762505e-04   6.762505e-04   -7.473915e-16   -6.748135e-02   -6.748135e-02   9.367791e-18   1.485673e-17   3.606313e-03         -1.043166e+01   8.034987e-01   8.034987e-01   8.034987e-01   3.162896e+00   3.162896e+00   3.162896e+00   8.789803e-01   8.789803e-01   8.789803e-01         -2.654327e+01   8.237190e-11   8.237190e-11   8.237190e-11   4.575975e-05   4.575975e-05   4.575975e-05   8.270091e-11   8.270091e-11   8.270091e-11         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     80   1.567442e+01   2.353446e-01   1.168617e+00   -1.330043e-02   3.685241e-01         -3.895716e+03   1.372000e+01   1.372000e+01   1.372000e+01   -9.861877e-13   -9.319022e-13   -3.573800e-13   8.916455e-15   1.730058e-15   -1.277582e-14         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -2.330231e+01   4.730347e-07   4.730347e-07   4.730347e-07   -3.274690e-03   -3.274690e-03   -3.274690e-03   4.354030e-07   4.354030e-07   4.354030e-07         -4.092275e+00   1.718067e-02   1.116815e-01   2.458772e-01   2.307844e-01   -1.016934e+00   3.000827e+00   -5.694729e-02   1.395389e-01   -4.645263e-01         -4.572182e+00   2.891250e-01   1.781763e-01   1.766765e-01   7.419532e-01   -1.375995e+00   1.352840e+00   -2.139545e-01   2.179976e-01   -3.497448e-01
     81   1.599509e+01   2.448607e-01   1.147673e+00   -1.453810e-02   3.389944e-01         -2.739797e+03   7.121094e+00   7.121094e+00   7.121094e+00   -1.307744e-13   1.616584e-13   -2.181183e-13   1.276135e-14   2.245052e-14   2.954016e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -2.158827e+01   3.660072e-01   3.660072e-01   3.660072e-01   2.095452e+00   2.095452e+00   2.095452e+00   1.901065e-01   1.901065e-01   1.901065e-01         -3.236296e+02   5.742672e+01   5.742672e+01   5.742672e+01   8.806614e+01   8.806614e+01   8.806614e+01   2.481250e+01   2.481250e+01   2.481250e+01         -3.750600e+00   8.475957e-03   5.145411e-02   1.341837e-01   3.118773e-01   -1.125801e+00   5.271941e-01   -4.243392e-02   4.629132e-02   -1.265380e-01         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     82   1.632161e+01   2.547627e-01   1.127345e+00   -1.699920e-02   3.601922e-01         -3.578118e+03   7.009510e+00   7.009510e+00   7.009510e+00   6.539391e-13   7.115912e-13   6.753528e-13   5.002962e-15   6.747114e-15   -2.137570e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -1.801139e+00   5.659980e-05   2.131077e-02   2.131077e-02   -2.417719e-15   3.938170e-01   3.938170e-01   2.764170e-16   -4.540697e-16   6.671684e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.502690e+01   1.014477e+00   1.014477e+00   1.014477e+00   -2.283972e+00   -2.283972e+00   -2.283972e+00   3.677005e-01   3.677005e-01   3.677005e-01         -1.616055e+00   3.313569e-03   1.274691e-02   3.862108e-02   7.740703e-02   -1.170312e-01   4.496996e-01   -5.290298e-03   2.032727e-02   -3.073391e-02         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     83   1.665402e+01   2.650663e-01   1.107642e+00   -1.899797e-02   3.547257e-01         -2.351276e+03   3.714544e+00   3.714544e+00   3.714544e+00   -8.911713e-13   -1.236957e-12   -1.394388e-12   3.562854e-15   4.447745e-15   -6.753121e-16         -2.213605e-01   1.325659e-05   2.227172e-03   1.325659e-05   2.239129e-14   1.110098e-01   2.526159e-14   -6.978710e-16   -1.777197e-17   -8.805255e-16         -3.244051e+01   9.225371e+00   6.596250e+00   6.596250e+00   -5.505443e-11   -2.386878e+01   -2.386878e+01   1.057921e-11   7.919315e-12   1.564281e+01         -1.059606e+02   2.127712e+01   2.127712e+01   2.127712e+01   -5.889177e+01   -5.889177e+01   -5.889177e+01   2.971162e+01   2.971162e+01   2.971162e+01         -2.484716e+01   8.791629e-04   8.791629e-04   8.791629e-04   -1.704020e-01   -1.704020e-01   -1.704020e-01   9.321873e-04   9.321873e-04   9.321873e-04         -8.112752e+01   2.008513e+01   1.681181e+01   1.433870e+01   -4.305781e+01   3.969743e+01   -3.749679e+01   -1.841300e+01   1.836225e+01   -1.555244e+01         -1.104993e+01   1.628325e+00   1.723063e+00   1.769812e+00   -7.219936e+00   5.989568e+00   -7.316149e+00   -3.671003e+00   4.143193e+00   -2.881396e+00
     84   1.699234e+01   2.757881e-01   1.088574e+00   -2.053728e-02   3.485462e-01         -1.613456e+03   2.554926e+02   2.554926e+02   2.554926e+02   6.180610e-11   2.015295e-10   1.172694e-10   3.320794e-10   3.264108e-10   -7.976215e-12         -1.746940e+02   3.569961e+01   4.537158e+01   3.569961e+01   -2.567242e-10   1.237332e+02   -1.579997e-10   -6.887093e-11   1.855648e-11   -3.461013e-11         -1.651656e+01   3.314045e+00   3.222898e+00   3.222898e+00   6.548366e-11   -9.904931e-01   -9.904931e-01   -7.144752e-12   -6.699663e-12   -7.368584e+00         -2.850441e+00   3.915556e-01   3.915556e-01   3.915556e-01   -1.486121e+00   -1.486121e+00   -1.486121e+00   7.079670e-01   7.079670e-01   7.079670e-01         -3.757843e+01   1.432089e-03   1.432089e-03   1.432089e-03   -2.506139e-01   -2.506139e-01   -2.506139e-01   1.491375e-03   1.491375e-03   1.491375e-03         -9.377244e+00   1.669025e+00   1.394429e+00   2.743983e+00   -2.410998e+00   5.507185e+00   3.193027e+00   -1.194601e+00   -4.215037e-01   2.553962e+00         -8.273999e+00   2.223034e+00   1.027754e+00   1.071077e+00   2.389709e+00   2.005901e+00   -2.742863e+00   5.340673e-01   -7.302450e-01   -6.922390e-01
     85   1.733659e+01   2.869453e-01   1.070152e+00   -2.165701e-02   3.428040e-01         -7.482669e+02   2.092423e+01   2.092423e+01   2.092423e+01   1.293518e-10   1.283508e-10   1.284859e-10   2.674263e-11   2.399660e-11   4.511119e-12         -3.084799e+01   4.503817e+00   5.732569e+00   4.503817e+00   -8.747672e-11   8.516086e+00   -5.685931e-11   -1.503290e-11   4.083650e-12   -8.583700e-12         -2.131841e+01   3.185547e+00   4.046626e+00   4.046626e+00   3.586190e-11   8.913286e+00   8.913286e+00   6.106384e-12   5.539190e-12   3.319558e+00         -2.548661e+02   5.024613e+01   5.024613e+01   5.024613e+01   9.609156e+01   9.609156e+01   9.609156e+01   3.485698e+01   3.485698e+01   3.485698e+01         -4.163085e+01   1.652155e-03   1.652155e-03   1.652155e-03   -2.501359e-01   -2.501359e-01   -2.501359e-01   1.313850e-03   1.313850e-03   1.313850e-03         -1.630491e+01   2.252147e+00   2.527003e+00   2.837746e+00   7.059858e+00   -4.853316e+00   6.669990e+00   -1.968735e+00   2.454683e+00   -2.295609e+00         -2.219675e+01   3.630185e+00   3.509580e+00   3.396447e+00   7.725618e+00   -1.426837e+01   5.796609e+00   -4.449989e+00   2.855957e+00   -4.067057e+00
     86   1.768677e+01   2.985557e-01   1.052391e+00   -2.218509e-02   3.343068e-01         -9.074696e+02   9.880025e-01   9.880025e-01   9.880025e-01   2.820924e-13   1.965040e-13   1.445396e-13   -2.394770e-14   -2.388251e-14   1.670391e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.465640e+00   5.515303e-02   5.515303e-02   5.515303e-02   4.643695e-01   4.643695e-01   4.643695e-01   1.672186e-01   1.672186e-01   1.672186e-01         -3.811021e+01   1.524126e-03   1.524126e-03   1.524126e-03   -2.152569e-01   -2.152569e-01   -2.152569e-01   1.098139e-03   1.098139e-03   1.098139e-03         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -7.690448e+00   9.725387e-01   7.964770e-01   7.770236e-01   2.272072e+00   -3.191522e+00   1.871139e+00   -1.577016e+00   7.595181e-01   -8.500319e-01
     87   1.804285e+01   3.106382e-01   1.035306e+00   -2.193994e-02   3.220694e-01         -4.114768e+02   4.042974e-01   4.042974e-01   4.042974e-01   6.727265e-13   5.035668e-13   5.838618e-13   -1.027403e-14   -1.026860e-14   3.797827e-17         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -3.091804e+02   5.192111e+01   5.192111e+01   5.192111e+01   -9.051068e+00   -9.051068e+00   -9.051068e+00   7.039607e+00   7.039607e+00   7.039607e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
     88   1.840481e+01   3.232122e-01   1.018915e+00   -2.158548e-02   3.200603e-01         -6.925045e+02   3.670405e+00   3.670405e+00   3.670405e+00   2.243836e-11   1.204130e-11   1.137623e-11   4.061029e-12   3.062212e-12   -1.776507e-12         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -7.728775e+01   2.487809e+00   2.487809e+00   2.487809e+00   3.482822e+00   3.482822e+00   3.482822e+00   1.176438e+00   1.176438e+00   1.176438e+00         -8.720951e-02   2.461813e-02   7.463100e-03   8.535752e-03   3.557021e-02   -1.870034e-01   9.436321e-02   -6.957770e-02   3.510944e-02   -1.845824e-01         -3.126912e-02   2.973304e-03   1.365692e-03   6.696917e-03   5.359430e-03   5.915052e-02   -1.419590e-01   9.241873e-03   -2.218012e-02   -2.447958e-01
